;long;lat;road;fuel_supply;restaurant;snack_bar;convenience_store;public_phone;hotel;mechanics;borrower;money_supply;site_size_m2;vacancy_length
;·42693056;-9013778;BR-020;1;1;o;o;o;1;o;o;o;500;8
;-42244417;-8363611;BR-020;1;o;1;o;1;1;o;o;o;o;o
;-41908250;-7862750;BR-020;1;o;1;o;o;o;o;1;o;o;o
;-41908083;-7862389;BR-020;1;o;1;o;o;o;o;1;o;o;o
;-41908944;-7860833;BR-020;1;1;o;o;o;o;o;o;o;o;o
;-41907611;-7859167;BR-020;1;o;1;o;o;o;o;1;o;o;o
;-41206861;-6991917;BR-020;1;1;1;o;o;o;o;1;o;480;8
;-41018222;-6797139;BR-020;1;1;1;o;o;o;o;1;o;1200;20
;-41014333;-6791889;BR-020;1;1;1;o;o;o;o;1;o;1100;18
;-40992833;-6768500;BR-020;1;1;1;o;o;o;o;o;o;1100;18
;-40790083;-6526417;BR-020;1;1;1;o;o;o;o;1;o;900;15
;-43872833;-8007573;BR-135;1;1;1;o;1;o;o;1;o;300;4
;-43666201;-8096363;BR-135;1;1;1;o;o;o;o;o;o;7000;50
;-43790589;-8183894;BR-135;1;o;1;o;o;1;o;1;o;9600;90
;-44350533;-9075539;BR-135;1;o;1;o;o;1;o;1;o;12000;250
;-44353064;-9075544;BR-135;1;o;1;1;o;o;o;1;o;12000;250
;-45346371;-9840748;BR-135;1;o;o;o;o;o;o;1;o;7000;80
;-45172300;-10436725;BR-135;1;o;1;o;o;o;o;1;o;6400;150
;-45180783;-10646853;BR-135;1;o;o;o;o;o;o;1;o;3000;80
;-41259655;-3936676;BR-222;1;o;1;o;o;o;o;1;o;1500;25
;-41265111;-3941750;BR-222;1;o;1;o;o;o;o;1;o;2000;30
;-41435278;-3999306;BR-222;1;1;1;o;o;o;1;1;o;10000;300
;-40606773;-7089480;BR-230;1;1;1;o;o;o;o;1;o;1200;20
;-42076361;-6984806;BR-230;1;1;o;1;o;1;o;1;o;6480;100
;-42124667;-7007861;BR-230;1;1;1;o;o;o;1;1;o;2040;30
;-42125972;-7008722;BR-230;1;1;1;1;1;1;o;1;o;5620;85
;-42678417;-6961500;BR-230;1;o;o;o;o;o;o;1;o;4390;65
;-42970472;-6801194;BR-230;1;1;1;o;o;o;o;1;o;6500;100
;-42986611;-6790556;BR-230;1;1;1;o;o;o;1;1;o;13425;200
;-42992139;-6787167;BR-230;1;1;1;o;o;o;o;1;o;10100;155
;-43008056;-6768806;BR-230;1;o;1;o;o;o;o;1;o;2425;35
;-42794000;-5126111;BR-316;1;1;1;o;1;o;o;o;o;1200;10
;-42793000;-5128083;BR-316;1;1;o;o;1;o;1;1;o;10000;30
;-42790083;-5134000;BR-316;1;1;1;1;1;o;o;o;o;o;o
;-42789278;-5135778;BR-316;1;o;o;o;1;1;1;1;o;o;o
;·42789634;-5136181;BR-316;1;o;o;o;o;o;o;o;o;o;o
;-42783278;-5140611;BR-316;1;o;1;o;o;o;o;o;o;o;o
;-42782389;-5140969;BR-316;1;o;1;o;1;o;1;1;o;1200;6
;-42779563;-5142666;BR-316;1;o;o;o;o;o;o;o;o;800;10
;-42778167;-5143500;BR-316;1;1;1;1;1;o;o;o;o;o;o
;-42773611;-5147361;BR-316;1;1;o;o;o;o;1;1;o;25000;50
;-42773167;-5148778;BR-316;1;o;1;o;1;o;1;1;o;1500;15
;-42768043;-5166536;BR-316;1;1;1;1;1;o;1;1;o;18000;120
;-42767361;-5170194;BR-316;1;1;1;o;1;o;1;1;o;5000;30
;-42760333;-5189917;BR-316;1;o;o;1;1;o;1;1;o;10000;20
;-42728667;-5260000;BR-316;1;1;1;1;o;o;o;1;o;2800;50
;-42674389;-5363417;BR-316;1;1;1;1;1;o;1;1;o;3000;30
;-42643444;-5413056;BR-316;1;1;1;1;1;o;1;1;o;3000;30
;-42613250;-5565361;BR-316;1;1;1;o;1;o;o;1;o;4000;40
;-42591222;-5651028;BR-316;1;1;1;o;1;1;o;1;o;25000;50
;-42610583;-5764972;BR-316;1;1;1;1;1;o;o;o;o;15000;30
;-42608972;-5765306;BR-316;1;o;1;o;o;o;o;o;o;12000;15
;-42510139;-5818444;BR-316;1;o;1;o;1;1;o;o;o;1500;4
;-42440861;-5856917;BR-316;1;1;1;o;1;o;o;1;o;1500;10
;-42125583;-6169278;BR-316;1;1;1;o;1;o;o;1;o;6400;20
;-42122944;-6185944;BR-316;1;1;1;o;1;o;1;1;o;25000;50
;-41750306;-6432472;BR-316;1;1;1;o;1;o;o;o;o;1200;20
;-41717944;-6663556;BR-316;1;1;1;o;1;o;o;o;o;720;12
;-41738889;-6844222;BR-316;1;1;1;o;1;o;1;1;o;2400;40
;-41740361;-6942194;BR-316;1;1;1;o;1;o;o;1;o;1800;30
;-41598639;-7008472;BR-316;1;1;1;1;1;o;1;1;o;6000;100
;-41536500;-7048694;BR-316;1;1;1;o;1;o;o;1;o;1500;25
;-41516583;-7063889;BR-316;1;1;1;1;1;1;1;1;o;3000;60
;-41444694;-7077528;BR-316;1;1;1;o;1;o;o;1;o;1500;25
;-41439667;-7077750;BR-316;1;1;o;o;1;o;o;1;o;720;12
;-41438611;-7078389;BR-316;1;1;1;1;1;1;o;1;o;1500;25
;-41147639;-7120111;BR-316;1;o;1;o;1;o;o;1;o;600;10
;-41029278;-7133028;BR-316;1;1;1;o;1;o;o;o;o;900;15
;-40921278;-7146361;BR-316;1;1;1;o;1;o;o;1;o;1200;20
;-41760278;-2966389;BR-343;1;1;1;o;1;o;1;1;o;5000;150
;·41744806;-3472750;BR-343;1;1;1;o;o;o;o;1;o;2000;30
;-41711750;-3919167;BR-343;1;1;1;o;1;1;1;1;o;1500;25
;-41712389;-3920694;BR-343;1;1;1;o;1;1;1;1;o;3000;30
;-41783889;-4125833;BR-343;1;1;1;o;1;1;1;1;o;3000;30
;-41757028;-4265722;BR-343;1;1;1;o;1;o;1;1;o;10000;300
;-41923556;-4446389;BR-343;1;1;1;o;1;o;1;1;o;15000;400
;-41972500;-4556611;BR-343;1;1;1;o;1;o;o;o;o;400;8
;-42153056;-4812306;BR-343;1;1;1;o;1;1;o;o;o;soo;10
;-42160833;-4823250;BR-343;1;o;1;o;1;o;o;o;o;o;o
;-42162417;-4827167;BR-343;1;o;1;o;1;o;o;o;1;o;o
;-42163639;-4829389;BR-343;1;1;1;1;1;o;o;o;o;o;o
;-42181889;-4836750;BR-343;1;o;1;1;1;o;o;1;o;200;3
;-42198306;-4856000;BR-343;1;1;1;o;1;o;o;1;o;2000;35
;-42254028;-4913056;BR-343;1;1;1;o;1;1;o;1;o;1800;30
;-42448250;-5037778;BR-343;1;1;1;o;1;o;1;1;o;2500;40
;-42468500;-5038667;BR-343;1;o;1;o;o;o;o;1;o;300;5
;-42480278;-5040056;BR-343;1;1;1;o;1;1;1;1;o;soo;10
;-42696667;-5061667;BR-343;1;1;1;o;1;o;o;1;o;1600;30
;-42706806;-5061944;BR-343;1;o;1;1;1;o;o;1;1;600;12
;-42749639;-5080000;BR-343;1;1;1;o;1;o;o;1;o;1000;20
;-42765000;-5098861;BR-343;1;o;1;1;o;o;o;o;o;1500;15
;-42766194;-5101861;BR-343;1;1;1;o;1;o;o;1;o;30000;50
;-42768389;-5107028;BR-343;1;1;1;o;1;o;1;1;o;15000;50
;-42771889;-5111139;BR-343;1;o;o;o;1;o;o;o;o;o;o
;-42789611;-5119583;BR-343;1;o;1;o;o;1;1;1;1;10000;8
;-42622603;-5818289;BR-343;1;o;o;o;o;o;o;1;o;o;o
;-42623442;-5829192;BR-343;1;o;o;o;o;o;o;o;o;o;o
;-42646361;-5892581;BR-343;1;1;1;o;1;o;1;1;o;800;15
;-42735558;-6044392;BR-343;1;1;1;o;o;o;o;1;o;soo;9
;-42727639;-6088056;BR-343;1;1;1;o;1;o;o;1;o;o;o
;-42704025;-6225167;BR-343;1;1;1;o;o;o;o;1;o;800;15
;-42828642;-6246056;BR-343;1;1;1;o;1;1;o;1;o;soo;9
;-42841606;-6246717;BR-343;1;o;1;1;1;1;1;1;o;o;o
;-43009908;-6777769;BR-343;1;1;1;o;1;1;1;1;o;o;o
;-43033172;-6777289;BR-343;1;1;1;1;1;o;o;o;1;o;o
;-43034617;-6778442;BR-343;1;;1;1;o;o;o;o;o;o;o
;-43490953;-7080842;BR-343;1;1;o;o;o;o;o;1;o;800;15
;-43965142;-7601692;BR-343;1;1;1;o;o;o;o;1;o;soo;9
;-41356806;-7160722;BR-407;1;1;o;o;o;o;o;1;o;360;6
;-41144167;-7346639;BR-407;1;1;o;o;1;o;1;1;o;360;6
;-41150389;-7372778;BR-407;1;1;1;o;o;o;o;1;o;540;9
;-41246000;-7675028;BR-407;1;1;1;o;o;o;o;1;o;420;7
;-41194917;-7930500;BR-407;1;1;1;1;1;o;1;1;o;540;9
;-41141583;-8136056;BR-407;1;1;1;1;1;1;o;1;o;600;9
;-41135889;-8141694;BR-407;1;1;1;o;o;o;o;1;o;300;5
;-41078667;-8218500;BR-407;1;o;1;o;o;o;o;1;o;300;6
;-43229308;-22028764;BR-040;1;1;o;o;1;o;o;o;o;6042;33
;-43178656;-22084442;BR-040;1;1;o;o;1;o;o;1;o;24739;136
;-43156642;-22121508;BR-040;1;1;o;o;1;1;o;1;o;7474;41
;-43159336;-22151339;BR-040;1;1;o;o;1;1;o;1;o;8368;46
;-43105853;-22252231;BR-040;1;1;o;o;1;o;o;1;o;o;o
;-43142667;-22405539;BR-040;1;1;o;o;1;o;o;1;o;9949;55
;-43207400;-22452356;BR-040;1;1;o;1;1;o;o;1;o;8000;44
;-43278089;-22593131;BR-040;1;o;o;1;o;o;o;o;o;o;o
;-43283981;-22610531;BR-040;1;o;o;o;o;o;o;o;o;o;o
;-43286283;-22615800;BR-040;1;o;o;1;1;o;o;1;o;3343;18
;-43283317;-22641008;BR-040;1;o;o;o;o;o;o;o;o;o;o
;-43283300;-22643206;BR-040;1;o;o;o;o;o;o;o;o;o;o
;-43285622;-22666319;BR-040;1;o;o;o;o;o;o;o;o;6657;37
;-43286514;-22678564;BR-040;1;o;o;1;1;o;o;o;o;o;o
;-43285503;-22679328;BR-040;1;o;o;o;o;o;o;o;o;1910;11
;-43286072;-22681850;BR-040;1;o;o;1;o;o;o;o;o;o;o
;-43285011;-22682069;BR-040;1;o;o;o;o;o;o;o;o;1760;10
;-43285825;-22683736;BR-040;1;o;1;1;1;o;o;o;1;o;o
;-43285878;-22688481;BR-040;1;o;1;o;1;o;o;o;1;o;o
;-43286328;-22689875;BR-040;1;1;o;o;1;o;o;o;o;986;5
;-43287508;-22693831;BR-040;1;1;o;1;o;o;o;o;o;o;o
;-43289744;-22701117;BR-040;1;o;1;o;o;o;o;o;1;o;o
;-43290750;-22704294;BR-040;1;o;1;o;o;o;o;o;o;o;o
;-43286714;-22758108;BR-040;1;o;1;o;1;o;o;o;o;o;o
;-43287511;-22758667;BR-040;1;o;o;1;o;o;o;o;o;o;o
;-43287356;-22759686;BR-040;1;o;1;1;1;o;o;o;1;o;o
;-43286594;-22760256;BR-040;1;o;o;o;o;o;o;o;o;877;5
;-43285831;-22772408;BR-040;1;1;o;1;1;o;o;o;o;o;o
;-43286325;-22779817;BR-040;1;1;1;1;1;o;o;1;o;12246;67
;-43285922;-22788850;BR-040;1;o;1;o;o;o;o;o;o;2678;15
;-43285608;-22791097;BR-040;1;o;1;o;1;o;o;o;o;549;3
;-43287853;-22795147;BR-040;1;o;o;1;1;o;o;o;o;o;o
;-41341576;-21385446;BR-101;;;;;;;;;;;
;-41343152;-21443460;BR-101;1;1;1;1;1;o;1;1;o;3800;30
;-41341403;-21497930;BR-101;;;;;;;;;;;
;·41339760;-21543769;BR-101;1;1;1;o;1;o;1;1;o;9000;60
;-41318077;-21587217;BR-101;1;1;1;1;1;o;1;1;o;6800;25
;-41317127;-21603616;BR-101;1;1;1;o;1;o;1;1;o;2700;25
;-41314654;-21620243;BR-101;;;;;;;;;;;
;-41313438;-21627555;BR-101;;;;;;;;;;;
;-41311904;-21640616;BR-101;;;;;;;;;;;
;-41311217;-21662048;BR-101;;;;;;;;;;;
;-41309179;-21708748;BR-101;;;;;;;;;;;
;-41312115;-21718797;BR-101;;;;;;;;;;;
;-41323531;-21731700;BR-101;;;;;;;;;;;
;-41351869;-21768727;BR-101;;;;;;;;;;;
;-41378702;-21783767;BR-101;1;1;1;1;1;o;1;1;o;12446;90
;-41397493;-21808629;BR-101;;;;;;;;;;;
;-41428410;-21837245;BR-101;1;1;1;o;1;o;1;o;o;7540;20
;-41438068;-21834896;BR-101;1;1;1;1;1;o;1;o;o;6600;35
;-41441548;-21833884;BR-101;1;1;1;1;1;o;1;1;o;3300;15
;-41575072;-21876556;BR-101;1;1;1;1;1;o;1;1;o;11000;70
;-41693225;-22030024;BR-101;1;1;1;1;1;1;1;1;o;4500;20
;-41742661;-22167752;BR-101;1;1;1;o;1;o;1;1;o;9000;40
;-41834395;-22256665;BR-101;1;1;1;o;1;o;1;1;o;9100;60
;-42143339;-22482598;BR-101;1;1;1;1;1;o;1;1;o;15885;70
;-42147182;-22480657;BR-101;1;1;1;o;1;o;1;1;o;6560;35
;-42187400;-22474765;BR-101;;;;;;;;;;;
;-42192356;-22476134;BR-101;1;1;1;1;1;o;1;1;o;5400;30
;-42197375;-22475753;BR-101;1;1;1;1;1;1;1;1;o;5900;40
;-42203706;-22477401;BR-101;;;;;;;;;;;
;-42330772;-22517143;BR-101;1;1;1;o;1;o;1;1;o;6700;40
;-42408292;-22612631;BR-101;;;;;;;;;;;
;-42453112;-22635375;BR-101;;;;;;;;;;;
;-42466017;-22639156;BR-101;;;;;;;;;;;
;-42562144;-22694876;BR-101;1;1;1;o;1;o;1;1;o;10000;60
;-42628060;-22718810;BR-101;;;;;;;;;;;
;-42643514;-22714247;BR-101;;;;;;;;;;;
;-42644345;-22712747;BR-101;;;;;;;;;;;
;-42645727;-22712089;BR-101;;;;;;;;;;;
;·42686544;-22718481;BR-101;;;;;;;;;;;
;-42725413;-22735592;BR-101;;;;;;;;;;;
;-42742467;-22738976;BR-101;1;1;1;1;1;1;1;1;o;9300;90
;-42751011;-22739393;BR-101;1;1;1;1;1;o;1;1;1;18000;200
;-42755964;-22740257;BR-101;1;1;1;1;1;o;1;1;o;6829;40
;-42785919;-22738071;BR-101;;;;;;;;;;;
;-42812045;-22746367;BR-101;1;1;1;1;1;o;1;1;1;4803;40
;-42812209;-22747173;BR-101;1;1;1;1;1;o;1;1;1;9220;70
;-42816845;-22750181;BR-101;;;;;;;;;;;
;-42841177;-22758264;BR-101;;;;;;;;;;;
;-42847688;-22761942;BR-101;;;;;;;;;;;
;-42848453;-22762077;BR-101;;;;;;;;;;;
;-42848548;-22762551;BR-101;;;;;;;;;;;
;-42897559;-22760357;BR-101;;;;;;;;;;;
;-42898420;-22760655;BR-101;;;;;;;;;;;
;-42901088;-22763003;BR-101;;;;;;;;;;;
;-42901579;-22763326;BR-101;;;;;;;;;;;
;-42904652;-22764954;BR-101;;;;;;;;;;;
;-42912893;-22766973;BR-101;;;;;;;;;;;
;-42920822;-22770125;BR-101;;;;;;;;;;;
;-42933257;-22772568;BR-101;;;;;;;;;;;
;-42937788;-22773912;BR-101;;;;;;;;;;;
;-42953238;-22777326;BR-101;;;;;;;;;;;
;-42984108;-22784501;BR-101;;;;;;;;;;;
;-43069551;-22810583;BR-101;;;;;;;;;;;
;-43073964;-22813803;BR-101;;;;;;;;;;;
;-43101444;-22854007;BR-101;;;;;;;;;;;
;-43740219;-22875592;BR-101;1;o;1;1;o;1;o;o;1;600;o
;-43800286;-22865417;BR-101;1;1;1;1;1;o;o;o;o;1400;23
;-43881553;-22904436;BR-101;1;o;1;o;o;o;o;o;o;400;8
;-43901175;-22914492;BR-101;1;1;1;1;o;o;o;o;o;200;3
;-44039783;-22937511;BR-101;1;1;1;o;o;o;1;1;o;450;10
;-44133742;-23031522;BR-101;1;1;1;1;o;o;1;1;1;o;o
;-44297606;-22971692;BR-101;1;o;1;1;o;o;o;1;o;o;o
;-44297978;-22962172;BR-101;1;o;o;o;1;o;o;o;o;5000;20
;-44400261;-22936683;BR-101;1;o;1;1;o;o;o;o;o;1000;12
;-44534375;-23020047;BR-101;1;1;1;o;1;1;1;1;1;1000;10
;-44534403;-23020031;BR-101;1;1;1;1;o;1;o;o;1;600;8
;-44733281;-23221572;BR-101;1;1;1;1;1;o;o;o;o;o;o
;-44714692;-23233253;BR-101;1;o;1;1;o;o;o;o;1;o;o
;-42681255;-21880292;BR-116;o;1;1;1;1;o;o;o;o;6000;33
;-42778933;-22122566;BR-116;1;1;o;o;1;o;1;1;o;2000;25
;-42791897;-22144039;BR-116;1;1;o;o;1;o;o;1;o;1250;15
;-42852275;-22182434;BR-116;1;1;1;o;1;o;o;1;o;2200;40
;-42936439;-22305277;BR-116;o;o;o;o;o;o;o;1;o;1600;15
;-42953449;-22380216;BR-116;1;o;o;o;o;o;o;1;o;1200;6
;-42955014;-22383016;BR-116;1;o;o;o;1;o;1;1;o;2200;25
;-42950121;-22414686;BR-116;1;o;o;1;o;o;1;o;o;1000;4
;-42996261;-22481482;BR-116;1;o;1;1;o;o;1;1;o;1100;10
;-42987364;-22547160;BR-116;1;1;1;1;o;o;o;o;o;2000;10
;-42992066;-22554748;BR-116;1;1;o;o;1;o;1;1;o;4000;20
;-42995366;-22559086;BR-116;1;o;1;o;1;o;o;o;o;1000;7
;-42999121;-22563716;BR-116;1;o;o;o;1;o;1;1;o;4000;16
;-43129414;-22657378;BR-116;1;o;o;o;1;o;1;1;1;17300;60
;-43148142;-22653596;BR-116;1;1;1;o;o;o;o;1;o;1200;15
;-43160490;-22652923;BR-116;1;o;o;o;o;o;o;o;o;2500;20
;-43195514;-22646664;BR-116;o;o;1;o;o;o;o;o;o;600;3
;-43215760;-22646737;BR-116;1;o;1;o;o;o;1;o;1;2100;10
;-43231731;-22649389;BR-116;1;o;o;o;o;o;o;o;o;630;5
;-43274397;-22670291;BR-116;1;o;1;o;o;o;1;1;o;2900;25
;-43276746;-22670768;BR-116;1;o;o;o;1;o;1;1;o;2100;10
;-43278294;-22671489;BR-116;1;o;1;o;1;o;1;1;o;1800;25
;-43322365;-22817101;BR-116;1;o;o;o;o;o;o;o;o;;
;-43324048;-22816092;BR-116;1;o;o;1;o;o;o;o;1;;
;-43328198;-22814761;BR-116;1;1;1;1;o;o;o;o;o;;
;-43351236;-22802218;BR-116;1;1;1;1;o;o;o;o;1;;
;-43352135;-22800558;BR-116;1;o;1;o;o;o;o;o;1;;
;-43358951;-22797588;BR-116;1;o;o;1;o;o;o;o;o;;
;-43362491;-22794853;BR-116;1;o;o;o;o;o;o;o;o;;
;-43366300;-22793295;BR-116;1;o;o;1;o;o;o;o;o;;
;-43381099;-22784041;BR-116;1;o;o;1;o;o;o;o;1;;
;-43392882;-22779783;BR-116;1;o;o;o;o;o;o;o;o;;
;-43400308;-22774734;BR-116;1;o;o;1;1;o;o;o;o;;
;-43420724;-22763199;BR-116;1;1;1;1;o;o;o;o;o;;
;-43421925;-22761554;BR-116;1;1;1;o;1;o;o;1;o;;
;-43442783;-22748282;BR-116;1;1;1;o;o;o;o;1;o;;
;-43444883;-22746600;BR-116;1;1;1;1;o;o;o;o;1;;
;-43462156;-22739175;BR-116;1;o;o;1;o;o;o;o;o;;
;-43466698;-22739074;BR-116;1;1;1;o;o;o;o;1;o;;
;-43467300;-22739513;BR-116;1;o;1;1;1;o;o;o;1;;
;-43476266;-22737909;BR-116;1;1;1;1;1;o;1;1;1;;
;-43498814;-22740919;BR-116;1;o;1;1;o;o;o;o;1;;
;-43508595;-22743964;BR-116;1;o;o;o;o;o;o;o;o;;
;-43509278;-22744447;BR-116;1;o;o;1;o;o;o;o;o;;
;-43531755;-22738497;BR-116;1;o;o;o;o;o;o;o;o;;
;-43556789;-22733897;BR-116;1;o;o;o;o;o;o;o;o;;
;-43687627;-22719922;BR-116;1;1;1;o;o;o;o;1;o;;
;-43735416;-22708874;BR-116;1;1;1;1;o;o;o;o;o;;
;-43789986;-22690194;BR-116;1;1;1;o;1;1;o;1;o;;
;-43800258;-22689964;BR-116;1;1;1;o;1;1;o;1;o;;
;-43841930;-22666936;BR-116;1;1;1;o;1;1;o;1;o;;
;-43909392;-22630567;BR-116;1;o;o;o;1;o;1;1;o;;
;-43909966;-22630780;BR-116;1;1;1;1;1;o;1;1;1;;
;-43910351;-22630759;BR-116;;;;;;;;;;;
;-43946656;-22600500;BR-116;1;1;1;o;1;o;o;o;o;;
;-44026158;-22581483;BR-116;1;1;1;o;1;o;o;o;o;;
;-44072594;-22592564;BR-116;1;1;1;1;1;o;o;1;o;;
;-44123925;-22558492;BR-116;1;o;1;o;o;o;o;1;o;;
;-44141892;-22560867;BR-116;1;1;1;o;1;o;o;1;1;;
;-44157031;-22561525;BR-116;1;o;1;1;o;o;o;o;o;;
;-44171142;-22562722;BR-116;1;o;o;o;o;o;o;o;o;;
;-44182914;-22549700;BR-116;1;o;o;o;o;o;o;o;o;;
;-44184264;-22546144;BR-116;1;1;1;o;1;o;o;o;o;;
;-44198698;-22526118;BR-116;1;1;1;o;1;o;1;1;o;;
;-44287654;-22463439;BR-116;;;;;;;;;;13000;25
;-44302087;-22454491;BR-116;1;1;1;o;1;o;1;1;o;;
;-44358407;-22452198;BR-116;1;1;1;1;1;o;o;o;1;;
;-44388233;-22454366;BR-116;1;1;1;1;1;o;1;1;1;;
;-44394850;-22455417;BR-116;1;1;1;o;1;o;1;1;o;;
;-44398635;-22456200;BR-116;1;1;1;o;1;o;1;1;o;;
;-44423199;-22457805;BR-116;1;1;1;o;1;o;1;1;o;;
;-44425573;-22458912;BR-116;1;1;1;1;1;o;o;o;1;;
;-44425723;-22458691;BR-116;1;1;1;1;1;o;o;o;1;;
;-44547006;-22484954;BR-116;1;1;1;1;1;o;1;1;1;;
;-44566456;-22493450;BR-116;1;1;1;o;o;o;o;o;o;;
;-44572720;-22495914;BR-116;1;1;1;o;o;o;o;o;o;;
;-44613280;-22504364;BR-116;1;1;1;o;1;o;1;1;o;;
;-44615171;-22504947;BR-116;1;1;1;o;o;o;1;1;o;;
;-44673444;-22503591;BR-116;1;1;1;o;o;o;o;o;o;;
;-42063697;-21177925;BR-356;1;1;1;o;o;o;o;o;o;4000;20
;-41924500;-21185789;BR-356;1;o;1;o;o;o;o;o;o;o;o
;-41906269;-21196311;BR-356;1;1;1;o;1;o;o;1;o;500;4
;-41872372;-21212292;BR-356;1;o;1;1;1;o;o;1;1;3000;30
;-41868078;-21211725;BR-356;1;1;1;o;o;o;o;o;o;1200;5
;-41857697;-21209819;BR-356;1;1;1;o;1;1;1;1;o;1400;15
;-41708730;-21355160;;;;;;;;;;;;
;-41184214;-21728358;BR-356;1;o;1;o;1;1;o;1;o;2400;17
;-42667222;-21876389;BR-393;1;1;1;o;1;o;o;1;o;400;5
;-42671389;-21877222;BR-393;1;1;1;o;1;1;o;o;o;850;10
;-42671667;-21877778;BR-393;1;1;1;o;1;o;1;1;o;1980;25
;-42676389;-21878333;BR-393;1;1;1;o;1;o;1;1;o;1000;15
;-42699167;-21887778;BR-393;1;1;1;o;1;o;o;o;o;80;1
;-42707222;-21891667;BR-393;1;1;1;o;o;o;1;1;o;756;10
;-42858889;-21960556;BR-393;1;1;1;o;o;o;1;1;o;4700;60
;-42873889;-21968889;BR-393;1;1;1;1;1;o;1;1;o;8100;100
;-42911389;-21993333;BR-393;1;o;o;o;o;o;o;o;o;90;1
;-42980833;-22029444;BR-393;1;1;1;o;o;o;o;1;o;2485;30
;-43162500;-22121111;BR-393;1;1;1;o;o;o;1;1;o;1876;25
;-43166111;-22121667;BR-393;1;1;1;o;1;o;1;1;o;850;10
;-43198056;-22124722;BR-393;1;1;1;o;1;o;1;1;o;3000;40
;-43251389;-22136667;BR-393;1;1;1;o;1;o;1;1;o;1725;20
;-43285278;-22143611;BR-393;1;1;1;o;1;o;1;1;o;2301;30
;-43319722;-22165833;BR-393;1;1;1;o;o;1;o;1;o;1560;20
;-43422222;-22228333;BR-393;1;1;1;o;1;o;o;1;o;2738;35
;-43418333;-22239722;BR-393;1;1;1;o;1;o;o;1;o;3028;40
;-43543889;-22331389;BR-393;1;1;1;o;1;o;o;1;o;4950;60
;-43671111;-22410000;BR-393;1;1;1;1;o;o;o;1;1;657;10
;-43838889;-22455833;BR-393;1;1;1;o;o;o;o;o;o;350;5
;-43839444;-22457222;BR-393;1;1;1;1;o;o;o;1;o;1340;20
;-43946111;-22476667;BR-393;1;1;1;o;1;o;o;1;o;800;10
;-44045339;-22478672;BR-393;1;o;o;1;1;o;o;o;1;o;o
;-44047106;-22477189;BR-393;1;o;o;1;1;o;o;o;o;o;o
;-44059722;-22473889;BR-393;1;1;1;o;1;o;1;1;1;1482;20
;-44060278;-22472778;BR-393;1;1;1;o;1;o;1;1;o;2985;40
;-44060556;-22473889;BR-393;1;1;1;o;1;o;1;1;o;1400;20
;-43726300;-22719708;BR-465;1;1;1;1;1;o;1;1;o;3600;20
;-43696219;-22750333;BR-465;1;1;1;1;1;1;1;1;1;o;o
;-43677658;-22767833;BR-465;1;1;1;1;1;o;o;o;o;500;5
;-43649661;-22793664;BR-465;1;1;1;1;1;o;1;1;o;10000;8
;-43617536;-22827636;BR-465;1;o;o;o;o;1;o;o;1;o;o
;-43603764;-22848858;BR-465;1;o;1;1;1;o;o;1;1;700;6
;-43600803;-22865331;BR-465;1;1;1;o;1;o;1;1;o;o;o
;-42937600;-22755833;BR-493;1;o;1;1;1;o;o;1;o;1500;15
;-42952722;-22743919;BR-493;1;o;1;1;o;o;o;o;1;10000;50
;-42951481;-22730556;BR-493;1;1;1;1;1;o;1;1;o;700;6
;-43030897;-22664575;BR-493;1;1;1;1;1;1;1;1;o;1800;15
;-35275438;-5589875;BR-101;1;1;1;1;1;o;o;1;o;300;6
;-35259851;-5671702;BR-101;1;1;1;1;1;o;o;1;o;300;
;-35290344;-5729316;BR-101;1;1;1;1;1;o;o;1;o;600;20
;-35287886;-5757727;BR-101;1;1;1;1;1;o;o;1;o;250;
;-35287968;-5762391;BR-101;1;1;1;1;1;o;o;1;o;1000;
;-35285232;-5764399;BR-101;1;1;1;1;1;o;o;1;o;2000;
;-35278983;-5765735;BR-101;1;1;1;1;1;o;o;1;o;400;
;-35277968;-5766896;BR-101;1;1;1;1;1;o;o;1;o;400;
;-35263006;-5771946;BR-101;1;1;1;1;1;o;o;1;o;;
;-35211489;-5838979;BR-101;1;1;1;1;1;o;o;1;o;100;
;-35208960;-5843346;BR-101;1;1;1;1;1;o;o;1;o;;
;-35211082;-5852577;BR-101;1;1;1;1;1;o;o;1;o;500;
;-35212370;-5857689;BR-101;1;1;1;1;1;o;o;1;o;200;
;-35216362;-5863982;BR-101;1;1;1;1;1;o;o;1;o;150;
;-35223787;-5876482;BR-101;1;1;1;1;1;o;o;1;o;50;
;-35230659;-5886217;BR-101;1;1;1;1;1;o;o;1;o;1000;
;-35247694;-5890885;BR-101;1;1;1;1;1;o;o;1;o;200;
;-35257831;-5895183;BR-101;1;1;1;1;1;o;o;1;o;300;
;-35257884;-5896973;BR-101;1;1;1;1;1;o;o;1;o;400;
;-35259295;-5902264;BR-101;1;1;1;1;1;o;o;1;o;300;
;-35261355;-5906974;BR-101;1;1;1;1;1;o;o;1;o;2000;
;-35261226;-5910988;BR-101;1;1;1;1;1;o;o;1;o;300;
;-35261385;-5912217;BR-101;1;1;1;1;1;o;o;1;o;300;
;-35264345;-5975896;BR-101;1;1;1;1;1;o;o;1;o;300;
;-35265797;-5986611;BR-101;1;1;1;1;1;o;o;1;o;1000;
;-35261028;-5999196;BR-101;1;1;1;1;1;o;o;1;o;1000;
